game_id	player_id	sector_id	tic	pos_x	pos_y	pos_z	mom_x	mom_y	fov	vision_ang	health	armor	ammo
9	5	4	135	-2432.25	139.41	0.0	-16.39	2.24	90.0	3.004	25	41	107
9	5	4	136	-2451.63	140.95	0.0	-14.42	1.8	90.0	3.0625	24	133	165
9	5	4	137	-2465.87	140.26	0.0	-4.22	-0.08	90.0	3.1898	26	28	251
9	5	4	138	-2480.06	141.57	0.0	-3.08	0.59	90.0	3.0499	24	44	85
9	5	4	139	-2485.1	141.85	0.0	-22.38	1.3	90.0	3.0859	25	144	11
9	5	4	140	-2499.74	140.59	0.0	-16.74	-1.32	90.0	3.2276	25	195	65
9	5	5	141	-2518.97	138.91	0.0	-4.63	-1.25	90.0	3.2286	25	18	295
9	5	5	142	-2535.09	136.72	0.0	-4.07	-2.99	90.0	3.2764	26	95	80
9	5	5	143	-2543.6	134.95	0.0	-8.03	-0.19	90.0	3.3474	23	96	167
9	5	5	144	-2554.75	133.06	0.0	-11.33	-0.23	90.0	3.3095	20	14	153
9	5	5	145	-2555.91	132.88	0.0	-5.09	-1.08	90.0	3.2939	18	91	100
9	5	5	146	-2562.11	132.04	0.0	-21.73	-2.66	90.0	3.2759	19	102	167
9	5	5	147	-2568.88	131.11	0.0	-6.5	-0.6	90.0	3.2791	19	9	292
9	5	5	148	-2580.28	128.5	0.0	-22.46	-0.39	90.0	3.3665	17	76	8
9	5	5	149	-2587.15	127.21	0.0	-12.78	-4.56	90.0	3.3276	18	50	118
9	5	5	150	-2610.3	121.79	0.0	-3.26	-4.65	90.0	3.3713	17	197	22
9	5	5	151	-2625.71	118.21	0.0	-2.21	-5.25	90.0	3.3698	19	161	58
9	5	5	152	-2645.55	116.53	0.0	-13.42	-0.67	90.0	3.2262	17	1	171
9	5	5	153	-2658.93	115.99	0.0	-6.72	-0.39	90.0	3.1823	16	30	30
9	5	5	154	-2678.27	113.95	0.0	-23.51	-2.39	90.0	3.2467	16	137	130
9	5	5	155	-2680.67	113.39	0.0	-14.13	-5.41	90.0	3.3703	17	14	28
9	5	5	156	-2681.42	113.21	0.0	-1.32	-1.67	90.0	3.3683	17	179	38
9	5	5	157	-2688.23	111.75	0.0	-17.02	-2.28	90.0	3.3541	15	45	243
9	5	5	158	-2690.86	110.81	0.0	-5.78	-7.82	90.0	3.4831	13	130	92
9	5	5	159	-2692.3	110.45	0.0	-19.67	-4.94	90.0	3.3897	14	51	176
9	5	5	160	-2698.11	109.63	0.0	-19.75	-1.72	90.0	3.282	14	66	214
9	5	5	161	-2705.98	109.57	0.0	-9.37	-0.08	90.0	3.1488	12	21	253
9	5	5	162	-2716.94	110.24	0.0	-3.45	0.03	90.0	3.0802	12	151	154
9	5	5	163	-2734.25	111.16	0.0	-13.72	0.76	90.0	3.0886	9	94	116
9	5	5	164	-2748.69	114.1	0.0	-13.58	4.59	90.0	2.9412	9	142	10
9	5	6	165	-2750.16	114.57	0.0	-11.16	4.38	90.0	2.8305	6	65	204
9	5	6	166	-2751.53	115.11	0.0	-0.55	1.96	90.0	2.7671	3	10	290
9	5	6	167	-2774.89	121.68	0.0	-15.45	5.28	90.0	2.8673	5	148	164
9	5	6	168	-2781.16	124.13	0.0	-0.4	3.58	90.0	2.7694	6	111	43
9	5	6	169	-2796.7	128.45	0.0	-20.89	6.46	90.0	2.8702	3	156	252
9	5	6	170	-2807.16	130.17	0.0	-20.8	3.07	90.0	2.9791	1	149	110
9	5	6	171	-2808.47	130.4	0.0	-3.37	0.05	90.0	2.964	1	127	297
9	5	6	172	-2824.63	132.67	0.0	-23.26	3.06	90.0	3.002	1	107	1
9	5	6	173	-2840.98	137.01	0.0	-20.66	0.74	90.0	2.8822	1	184	91
9	5	6	174	-2848.16	139.31	0.0	-9.84	2.17	90.0	2.8317	3	142	1
9	5	6	175	-2856.93	142.02	0.0	-22.28	6.61	90.0	2.8423	5	74	41
9	5	6	176	-2857.81	142.17	0.0	-18.53	2.85	90.0	2.9719	2	183	113
9	5	6	177	-2869.66	144.38	0.0	-5.78	0.71	90.0	2.9572	2	12	49
9	5	6	178	-2885.24	149.27	0.0	-9.61	5.42	90.0	2.8373	2	37	19
9	5	6	179	-2888.35	150.63	0.0	-16.87	1.98	90.0	2.7297	1	125	110
9	5	6	180	-2906.8	160.88	0.0	-2.18	4.08	90.0	2.6347	1	85	224
9	5	6	181	-2922.08	166.6	0.0	-1.51	2.23	90.0	2.7835	3	177	166
9	5	6	182	-2930.07	169.21	0.0	-20.14	5.75	90.0	2.8257	4	165	118
9	5	6	183	-2946.78	173.98	0.0	-10.91	1.34	90.0	2.8635	1	93	236
9	5	6	184	-2952.93	175.8	0.0	-1.1	0.38	90.0	2.8543	1	34	278
9	5	6	185	-2953.58	175.93	0.0	-18.0	4.5	90.0	2.948	1	177	293
9	5	6	186	-2955.03	176.36	0.0	-22.19	3.32	90.0	2.849	1	52	88
9	5	6	187	-2964.88	179.94	0.0	-14.69	3.62	90.0	2.7935	1	136	262
9	5	6	188	-2974.26	182.44	0.0	-15.54	5.04	90.0	2.8807	1	103	85
9	5	6	189	-2989.13	188.87	0.0	-9.79	9.32	90.0	2.7337	3	26	268
9	5	1	190	-3007.89	196.78	0.0	-4.44	7.79	90.0	2.7424	1	170	131
9	5	1	191	-3015.18	200.96	0.0	-0.37	3.16	90.0	2.6208	3	21	266
9	5	1	192	-3031.71	209.8	0.0	-6.27	8.14	90.0	2.6509	2	83	246
9	5	1	193	-3041.35	215.35	0.0	-17.39	6.92	90.0	2.6192	4	102	51
9	5	1	194	-3056.16	224.13	0.0	-14.01	0.06	90.0	2.6062	2	75	259
9	5	1	195	-3062.85	228.27	0.0	-9.53	5.83	90.0	2.5872	3	3	158
9	5	1	196	-3078.59	240.53	0.0	-7.74	14.2	90.0	2.4801	4	158	268
9	5	1	197	-3081.12	241.95	0.0	-15.77	6.48	90.0	2.6292	2	163	237
9	5	1	198	-3101.15	253.58	0.0	-5.72	6.07	90.0	2.6155	1	70	121
9	5	1	199	-3105.81	255.54	0.0	-7.23	3.69	90.0	2.743	1	115	231
9	5	1	200	-3105.88	255.58	0.0	-5.47	3.31	90.0	2.6863	3	149	199
9	5	1	201	-3126.67	265.31	0.0	-9.32	0.02	90.0	2.7041	1	82	92
9	5	1	202	-3147.75	272.07	0.0	-6.27	3.05	90.0	2.8311	2	13	261
9	5	1	203	-3148.06	272.21	0.0	-2.13	7.09	90.0	2.7221	3	185	84
9	5	1	204	-3155.22	276.33	0.0	-7.19	4.75	90.0	2.6196	4	127	124
9	5	1	205	-3168.73	285.77	0.0	-11.68	0.28	90.0	2.5313	1	88	21
9	5	1	206	-3172.01	288.06	0.0	-17.28	1.96	90.0	2.5339	3	79	188
9	5	1	207	-3181.1	292.57	0.0	-5.86	4.56	90.0	2.6808	5	91	156
9	5	1	208	-3193.12	299.68	0.0	-12.79	8.16	90.0	2.6075	7	136	30
9	5	1	209	-3197.94	302.33	0.0	-21.16	2.51	90.0	2.6387	9	39	151
9	5	1	210	-3203.4	306.15	0.0	-0.66	1.76	90.0	2.5312	7	13	162
9	5	1	211	-3205.86	307.92	0.0	-11.13	8.43	90.0	2.5167	5	12	91
9	5	1	212	-3209.17	309.98	0.0	-17.01	3.65	90.0	2.5866	6	55	196
9	5	1	213	-3225.94	318.64	0.0	-13.8	7.97	90.0	2.6647	7	93	167
9	5	1	214	-3229.51	321.14	0.0	-10.69	14.34	90.0	2.5303	5	25	24
9	5	1	215	-3235.83	326.25	0.0	-14.02	13.88	90.0	2.4616	6	195	60
9	5	1	216	-3237.94	328.55	0.0	-7.37	0.57	90.0	2.3147	5	179	27
9	5	1	217	-3248.43	342.54	0.0	-6.19	10.29	90.0	2.2141	6	61	191
9	5	2	218	-3250.94	346.58	0.0	-6.4	14.8	90.0	2.1256	6	146	9
9	5	2	219	-3253.79	350.81	0.0	-4.91	16.51	90.0	2.164	3	136	281
9	5	2	220	-3266.23	370.35	0.0	-2.1	15.09	90.0	2.1378	5	86	55
9	5	2	221	-3269.78	378.08	0.0	-2.22	12.41	90.0	2.0013	2	57	239
9	5	2	222	-3276.41	391.17	0.0	-4.13	19.06	90.0	2.0395	3	144	158
9	5	2	223	-3284.6	407.88	0.0	-2.89	10.15	90.0	2.0266	3	49	223
9	5	2	224	-3292.84	421.98	0.0	-11.05	11.95	90.0	2.0993	5	132	41
9	5	2	225	-3300.13	433.18	0.0	-1.87	17.34	90.0	2.1483	5	82	172
9	5	2	226	-3303.15	438.24	0.0	-11.53	5.11	90.0	2.1083	6	34	115
9	5	2	227	-3315.3	455.13	0.0	-10.48	2.57	90.0	2.1948	5	30	209
9	5	2	228	-3328.66	471.47	0.0	-10.7	19.27	90.0	2.2558	6	63	100
9	5	2	229	-3331.89	475.91	0.0	-12.05	16.44	90.0	2.2001	7	135	208
9	5	2	230	-3333.71	478.89	0.0	-6.47	8.97	90.0	2.1191	7	106	82
9	5	2	231	-3344.08	495.94	0.0	-1.91	14.49	90.0	2.1172	4	41	254
9	5	2	232	-3352.07	507.96	0.0	-1.83	10.45	90.0	2.1573	5	80	223
9	5	2	233	-3354.65	511.8	0.0	-0.5	0.07	90.0	2.1615	2	17	267
9	5	2	234	-3367.17	529.23	0.0	-4.93	9.53	90.0	2.1937	3	115	183
9	5	2	235	-3375.07	537.61	0.0	-3.17	5.73	90.0	2.3271	3	77	168
9	5	2	236	-3391.95	551.75	0.0	-9.98	13.49	90.0	2.4446	1	153	223
9	5	2	237	-3392.95	552.73	0.0	-13.03	10.98	90.0	2.364	1	123	116
9	5	2	238	-3402.98	563.76	0.0	-14.44	17.71	90.0	2.3088	1	59	199
9	5	2	239	-3407.67	567.63	0.0	-18.05	15.87	90.0	2.4505	1	102	122
9	5	2	240	-3407.72	567.67	0.0	-3.54	12.65	90.0	2.5731	3	126	191
9	5	2	241	-3420.57	578.43	0.0	-5.19	9.76	90.0	2.4445	5	158	151
9	5	2	242	-3433.13	591.38	0.0	-14.48	10.25	90.0	2.3404	7	68	4
9	5	2	243	-3442.85	600.28	0.0	-1.21	8.62	90.0	2.4006	8	116	97
9	5	2	244	-3459.36	615.39	0.0	-5.25	5.46	90.0	2.4005	6	20	6
9	5	2	245	-3472.97	629.85	0.0	-6.5	9.43	90.0	2.3258	8	2	250
9	5	2	246	-3480.16	639.19	0.0	-5.0	17.76	90.0	2.2269	7	37	83
9	5	2	247	-3482.02	642.32	0.0	-10.66	19.11	90.0	2.1069	7	179	291
9	5	2	248	-3482.74	643.46	0.0	-2.86	17.15	90.0	2.1354	4	24	252
9	5	2	249	-3495.0	663.03	0.0	-6.06	10.36	90.0	2.1304	6	127	254
9	5	3	250	-3504.73	685.28	0.0	-4.1	13.8	90.0	1.9832	3	170	286
9	5	3	251	-3516.47	705.0	0.0	-6.91	2.69	90.0	2.1076	1	152	195
9	5	3	252	-3521.63	715.82	0.0	-6.07	22.54	90.0	2.0155	1	156	191
9	5	3	253	-3529.46	730.18	0.0	-10.02	4.16	90.0	2.0701	1	61	149
9	5	3	254	-3534.53	740.38	0.0	-3.7	3.72	90.0	2.0322	1	8	288
9	5	3	255	-3540.95	755.23	0.0	-2.71	18.88	90.0	1.9789	3	170	198
9	5	3	256	-3544.47	766.8	0.0	-4.02	13.74	90.0	1.8665	1	171	69
9	5	3	257	-3546.55	771.38	0.0	-9.4	10.61	90.0	1.9955	1	154	113
9	5	3	258	-3551.29	786.1	0.0	-0.47	0.01	90.0	1.8821	2	110	123
9	5	3	259	-3552.0	787.65	0.0	-3.15	14.05	90.0	2.0052	4	122	105
9	5	3	260	-3563.57	807.68	0.0	-6.81	19.86	90.0	2.0943	6	97	24
9	5	3	261	-3571.02	817.11	0.0	-15.1	6.08	90.0	2.2397	6	120	167
9	5	3	262	-3583.54	838.06	0.0	-1.95	4.05	90.0	2.1098	3	101	149
9	5	3	263	-3590.15	849.35	0.0	-2.45	19.67	90.0	2.1	5	101	144
9	5	3	264	-3594.65	857.51	0.0	-4.25	7.5	90.0	2.0746	3	119	139
9	5	3	265	-3595.89	860.16	0.0	-2.39	1.0	90.0	2.0083	3	116	137
9	5	3	266	-3596.16	861.06	0.0	-3.3	20.53	90.0	1.8644	2	86	188
9	5	3	267	-3600.49	875.33	0.0	-6.18	4.18	90.0	1.8655	2	28	105
9	5	3	268	-3603.23	882.32	0.0	-1.07	14.67	90.0	1.9447	2	130	185
9	5	3	269	-3608.53	903.28	0.0	-3.3	8.61	90.0	1.8183	3	77	102
9	5	3	270	-3614.02	924.37	0.0	-4.64	5.1	90.0	1.8254	3	26	283
9	5	3	271	-3614.65	926.71	0.0	-5.47	2.64	90.0	1.8338	1	111	149
9	5	3	272	-3617.28	938.7	0.0	-1.09	17.95	90.0	1.7869	1	145	97
9	5	3	273	-3620.55	949.25	0.0	-3.71	20.98	90.0	1.8716	1	108	106
9	5	3	274	-3623.33	964.0	0.0	-2.36	2.94	90.0	1.7572	3	123	191
9	5	3	275	-3628.76	981.36	0.0	-6.56	18.63	90.0	1.8736	4	63	100
9	5	3	276	-3636.13	1002.08	0.0	-7.3	16.53	90.0	1.9126	2	51	126
9	5	3	277	-3645.33	1023.29	0.0	-2.59	19.96	90.0	1.9802	1	83	54
9	5	3	278	-3651.53	1033.49	0.0	-6.34	6.35	90.0	2.1167	1	107	5
9	5	3	279	-3661.49	1048.44	0.0	-3.1	14.43	90.0	2.1582	1	147	81
9	5	3	280	-3671.45	1063.83	0.0	-3.38	10.7	90.0	2.1454	3	20	135
9	5	3	281	-3676.64	1070.45	0.0	-13.24	10.56	90.0	2.2357	1	176	171
9	5	3	282	-3676.92	1070.88	0.0	-9.41	15.24	90.0	2.1376	1	110	242
9	5	3	283	-3677.04	1071.05	0.0	-6.48	6.03	90.0	2.2202	1	189	32
9	5	3	284	-3685.48	1086.25	0.0	-4.22	9.38	90.0	2.0777	1	63	204
9	5	3	285	-3695.27	1101.67	0.0	-11.09	9.17	90.0	2.1363	1	193	81
9	5	3	286	-3701.73	1111.85	0.0	-1.7	10.73	90.0	2.1363	1	11	160
9	5	3	287	-3703.55	1115.18	0.0	-1.51	2.72	90.0	2.0719	1	41	264
9	5	3	288	-3715.69	1133.97	0.0	-10.32	10.0	90.0	2.1445	2	74	222
9	5	3	289	-3730.47	1152.0	0.0	-3.36	8.76	90.0	2.2575	4	95	168
9	5	3	290	-3742.94	1170.1	0.0	-5.16	1.81	90.0	2.1737	3	170	4
9	5	3	291	-3748.46	1179.76	0.0	-0.68	3.17	90.0	2.0899	2	28	158
9	5	4	292	-3752.45	1185.82	0.0	-4.15	9.14	90.0	2.1536	2	192	94
9	5	4	293	-3754.58	1190.01	0.0	-6.43	12.16	90.0	2.0411	4	152	206
9	5	4	294	-3759.59	1202.83	0.0	-3.25	22.03	90.0	1.943	5	62	58
9	5	4	295	-3768.16	1221.28	0.0	-1.96	8.07	90.0	2.0058	7	119	195
9	5	4	296	-3771.55	1226.9	0.0	-7.65	0.94	90.0	2.1138	6	138	50
9	5	4	297	-3771.77	1227.33	0.0	-11.36	20.44	90.0	2.0461	3	127	23
9	5	4	298	-3780.41	1246.66	0.0	-1.25	18.78	90.0	1.991	1	103	1
9	5	4	299	-3783.5	1251.97	0.0	-3.78	4.45	90.0	2.0985	2	167	142
9	5	4	300	-3790.56	1266.28	0.0	-4.28	18.28	90.0	2.0286	1	192	167
9	5	4	301	-3790.64	1266.46	0.0	-10.39	8.04	90.0	2.0081	1	30	279
9	5	4	302	-3796.32	1281.33	0.0	-2.23	13.98	90.0	1.9359	1	13	12
9	5	4	303	-3803.43	1299.01	0.0	-5.79	5.63	90.0	1.9529	1	185	250
9	5	4	304	-3808.42	1313.02	0.0	-6.01	20.05	90.0	1.9134	3	37	183
9	5	4	305	-3818.55	1335.22	0.0	-0.24	13.7	90.0	1.9986	1	187	130
9	5	4	306	-3818.89	1336.19	0.0	-2.24	6.01	90.0	1.912	1	26	267
9	5	4	307	-3821.03	1345.06	0.0	-5.28	20.09	90.0	1.8076	2	9	226
9	5	4	308	-3827.75	1364.81	0.0	-0.36	9.75	90.0	1.8985	1	51	95
9	5	4	309	-3829.03	1370.0	0.0	-1.62	3.31	90.0	1.8141	1	157	115
9	5	4	310	-3830.15	1373.69	0.0	-5.67	8.07	90.0	1.8656	1	114	29
9	5	4	311	-3839.24	1396.23	0.0	-3.49	12.06	90.0	1.9541	1	22	156
9	5	4	312	-3840.87	1400.93	0.0	-1.34	2.38	90.0	1.9052	3	190	122
9	5	4	313	-3842.27	1406.53	0.0	-5.1	10.86	90.0	1.8151	1	175	133
9	5	4	314	-3849.52	1429.32	0.0	-4.21	13.84	90.0	1.8789	1	38	238
9	5	4	315	-3858.4	1449.02	0.0	-1.93	12.14	90.0	1.9939	1	10	291
9	5	4	316	-3860.06	1453.26	0.0	-7.61	6.75	90.0	1.9455	1	87	14
9	5	4	317	-3869.02	1473.6	0.0	-0.66	16.9	90.0	1.9854	1	141	226
9	5	4	318	-3877.03	1494.39	0.0	-4.75	13.04	90.0	1.9387	1	60	97
9	5	4	319	-3878.54	1500.31	0.0	-5.24	16.85	90.0	1.821	2	123	286
9	5	4	320	-3880.68	1505.4	0.0	-5.0	2.43	90.0	1.9677	3	51	47
9	5	4	321	-3883.91	1516.86	0.0	-1.5	5.37	90.0	1.8457	3	173	181
9	5	4	322	-3888.28	1527.52	0.0	-5.86	6.96	90.0	1.96	4	184	196
9	5	4	323	-3893.5	1537.58	0.0	-3.92	17.09	90.0	2.049	3	29	21
9	5	4	324	-3904.65	1554.15	0.0	-12.94	14.19	90.0	2.1629	3	136	186
9	5	4	325	-3908.69	1558.89	0.0	-15.85	4.11	90.0	2.2779	1	120	92
9	5	4	326	-3911.09	1561.05	0.0	-1.76	13.55	90.0	2.4101	3	78	234
9	5	4	327	-3913.98	1563.3	0.0	-17.47	0.66	90.0	2.4779	1	58	183
9	5	4	328	-3932.15	1579.93	0.0	-4.55	13.42	90.0	2.4005	2	100	243
9	5	4	329	-3938.37	1585.44	0.0	-15.18	2.29	90.0	2.4158	1	90	230
9	5	4	330	-3951.93	1598.92	0.0	-12.4	9.05	90.0	2.3595	2	178	50
9	5	4	331	-3962.59	1607.96	0.0	-15.0	13.91	90.0	2.438	3	176	166
9	5	4	332	-3973.71	1619.3	0.0	-4.04	5.47	90.0	2.3464	1	78	49
9	5	4	333	-3983.83	1630.88	0.0	-0.45	10.5	90.0	2.2891	1	160	109
9	5	4	334	-3998.02	1651.11	0.0	-7.85	5.96	90.0	2.1825	1	57	0
9	5	5	335	-4000.39	1654.91	0.0	-2.49	7.42	90.0	2.1285	1	16	212
9	5	5	336	-4001.81	1657.61	0.0	-0.93	13.9	90.0	2.0545	3	32	143
9	5	5	337	-4002.46	1659.24	0.0	-8.97	23.15	90.0	1.9514	1	6	143
9	5	5	338	-4006.4	1666.64	0.0	-1.1	14.34	90.0	2.0597	1	33	3
9	5	5	339	-4015.09	1679.98	0.0	-13.3	5.33	90.0	2.1484	1	13	267
9	5	5	340	-4020.98	1690.06	0.0	-4.5	16.72	90.0	2.0993	1	166	137
9	5	5	341	-4029.7	1703.41	0.0	-1.67	13.87	90.0	2.1496	3	6	210
9	5	5	342	-4037.46	1719.66	0.0	-4.44	9.26	90.0	2.0165	4	100	281
9	5	5	343	-4046.69	1736.57	0.0	-8.09	13.76	90.0	2.0702	4	196	223
9	5	5	344	-4061.27	1756.77	0.0	-4.89	0.95	90.0	2.196	4	134	198
9	5	5	345	-4069.43	1766.21	0.0	-10.77	12.95	90.0	2.2836	3	174	102
9	5	5	346	-4080.98	1782.7	0.0	-8.58	2.76	90.0	2.1817	2	182	292
9	5	5	347	-4081.27	1783.27	0.0	-6.23	17.67	90.0	2.0464	2	32	153
9	5	5	348	-4085.32	1793.8	0.0	-4.68	14.18	90.0	1.9383	1	50	272
9	5	5	349	-4093.18	1809.21	0.0	-5.34	1.87	90.0	2.0425	3	87	21
9	5	5	350	-4105.44	1830.77	0.0	-3.08	12.87	90.0	2.0879	1	96	236
9	5	5	351	-4113.12	1848.47	0.0	-7.69	14.83	90.0	1.9799	3	7	119
9	5	5	352	-4115.43	1854.46	0.0	-6.75	19.92	90.0	1.9392	1	167	84
9	5	5	353	-4119.84	1873.17	0.0	-0.42	22.74	90.0	1.8022	1	43	152
9	5	5	354	-4122.14	1882.21	0.0	-1.35	20.11	90.0	1.8197	1	169	204
9	5	5	355	-4129.55	1900.92	0.0	-7.06	16.99	90.0	1.9483	1	52	210
9	5	5	356	-4137.35	1922.33	0.0	-6.59	9.75	90.0	1.92	1	145	0
9	5	5	357	-4142.67	1935.81	0.0	-7.11	9.3	90.0	1.9469	1	51	148
9	5	5	358	-4143.41	1938.23	0.0	-3.11	0.19	90.0	1.8654	3	80	254
9	5	5	359	-4149.06	1958.19	0.0	-4.03	12.53	90.0	1.8469	3	109	145
9	5	5	360	-4151.5	1968.23	0.0	-2.3	21.1	90.0	1.8091	1	168	125
9	5	5	361	-4152.9	1972.16	0.0	-6.3	14.19	90.0	1.9132	1	169	46
9	5	5	362	-4155.72	1979.76	0.0	-5.9	17.89	90.0	1.9257	1	130	296
9	5	5	363	-4159.41	1993.29	0.0	-6.2	20.15	90.0	1.8373	3	50	221
9	5	5	364	-4162.31	2008.41	0.0	-1.21	3.23	90.0	1.7599	3	88	27
9	5	5	365	-4166.17	2025.61	0.0	-0.69	18.81	90.0	1.7918	1	118	91
9	5	5	366	-4169.37	2047.51	0.0	-2.36	19.52	90.0	1.7157	1	169	39
9	5	5	367	-4169.79	2065.46	0.0	-0.54	11.56	90.0	1.5945	3	149	33
9	5	5	368	-4170.36	2079.89	0.0	-0.92	2.13	90.0	1.6097	2	66	49
9	5	5	369	-4172.71	2102.76	0.0	-2.32	11.68	90.0	1.6732	3	155	64
9	5	5	370	-4173.87	2121.1	0.0	-0.62	18.68	90.0	1.634	1	50	110
9	5	5	371	-4173.88	2121.23	0.0	-0.62	15.03	90.0	1.6466	1	107	194
9	5	5	372	-4173.88	2121.24	0.0	-0.85	7.65	90.0	1.7767	1	13	270
9	5	5	373	-4174.76	2126.54	0.0	-1.71	22.71	90.0	1.7353	2	55	255
9	5	5	374	-4178.77	2142.84	0.0	-4.97	15.18	90.0	1.8124	1	148	128
9	5	5	375	-4184.69	2160.63	0.0	-0.45	16.64	90.0	1.8918	1	195	167
9	5	5	376	-4188.7	2170.02	0.0	-1.96	21.98	90.0	1.9749	3	37	195
9	5	5	377	-4199.13	2190.15	0.0	-9.59	20.6	90.0	2.0486	1	167	64
9	5	5	378	-4200.49	2193.02	0.0	-2.68	2.57	90.0	2.015	3	107	92
9	5	5	379	-4210.18	2212.97	0.0	-4.22	0.87	90.0	2.0227	1	128	93
9	5	5	380	-4211.96	2217.46	0.0	-5.03	21.08	90.0	1.9484	3	29	54
9	5	5	381	-4217.38	2230.61	0.0	-5.58	13.85	90.0	1.9617	1	14	127
9	5	5	382	-4223.44	2245.57	0.0	-3.5	6.66	90.0	1.9557	1	132	42
9	5	5	383	-4232.44	2263.02	0.0	-8.21	0.8	90.0	2.0471	1	126	290
9	5	5	384	-4241.87	2285.56	0.0	-5.36	6.43	90.0	1.9671	1	82	148
9	5	5	385	-4244.14	2294.54	0.0	-4.64	15.32	90.0	1.818	1	189	254
9	5	5	386	-4245.22	2302.43	0.0	-0.76	11.13	90.0	1.707	3	200	23
9	5	5	387	-4247.94	2322.89	0.0	-0.49	24.75	90.0	1.7032	1	19	206
9	5	6	388	-4254.03	2346.21	0.0	-5.17	15.32	90.0	1.8258	1	19	32
9	5	6	389	-4256.79	2358.13	0.0	-3.45	22.47	90.0	1.7991	1	63	255
9	5	6	390	-4261.87	2379.34	0.0	-2.94	10.46	90.0	1.8056	1	41	160
9	5	6	391	-4269.78	2399.64	0.0	-3.81	18.28	90.0	1.9423	1	148	5
9	5	6	392	-4270.26	2401.15	0.0	-7.1	10.94	90.0	1.8812	3	11	151
9	5	6	393	-4278.6	2423.64	0.0	-2.24	11.65	90.0	1.9258	5	0	242
9	5	6	394	-4279.68	2428.64	0.0	-3.18	18.33	90.0	1.785	4	150	43
9	5	6	395	-4284.49	2448.53	0.0	-4.94	12.45	90.0	1.8075	2	140	205
9	5	6	396	-4287.72	2462.65	0.0	-0.74	22.04	90.0	1.7958	4	177	280
9	5	6	397	-4288.65	2472.09	0.0	-1.74	13.53	90.0	1.6692	5	83	120
9	5	6	398	-4287.99	2485.25	0.0	0.71	6.19	90.0	1.5208	5	34	245
9	5	6	399	-4286.54	2504.65	0.0	1.37	11.97	90.0	1.4963	4	117	7
9	5	6	400	-4285.78	2524.7	0.0	0.35	13.8	90.0	1.5328	3	166	256
9	5	6	401	-4285.16	2531.91	0.0	0.18	12.67	90.0	1.485	2	96	238
9	5	6	402	-4284.2	2536.03	0.0	4.53	24.27	90.0	1.3407	4	77	248
9	5	6	403	-4284.12	2536.23	0.0	5.9	20.95	90.0	1.204	3	117	101
9	5	6	404	-4280.22	2552.26	0.0	4.84	18.59	90.0	1.3326	3	181	90
9	5	6	405	-4272.62	2572.68	0.0	6.93	11.34	90.0	1.2144	1	92	228
9	5	6	406	-4267.12	2594.53	0.0	3.15	3.74	90.0	1.3241	1	15	20
9	5	6	407	-4265.72	2600.82	0.0	2.44	19.6	90.0	1.3526	1	46	145
9	5	6	408	-4264.81	2604.48	0.0	3.39	5.49	90.0	1.3258	3	124	230
9	5	6	409	-4260.94	2624.14	0.0	4.12	1.42	90.0	1.3765	1	123	282
9	5	6	410	-4259.47	2636.31	0.0	1.61	22.31	90.0	1.4506	1	81	150
9	5	6	411	-4258.16	2652.76	0.0	1.74	16.59	90.0	1.4911	3	99	46
9	5	6	412	-4257.48	2656.84	0.0	0.2	0.21	90.0	1.4072	2	150	14
9	5	6	413	-4257.46	2658.37	0.0	0.12	9.22	90.0	1.5553	1	189	96
9	5	6	414	-4253.49	2682.46	0.0	1.25	17.68	90.0	1.4073	1	35	91
9	5	6	415	-4251.99	2688.87	0.0	3.83	17.42	90.0	1.3419	1	10	86
9	5	6	416	-4251.08	2697.65	0.0	0.45	4.39	90.0	1.4667	2	3	264
9	5	6	417	-4250.73	2718.77	0.0	0.02	5.61	90.0	1.5542	4	130	220
9	5	6	418	-4250.72	2718.89	0.0	0.03	19.13	90.0	1.566	1	67	248
9	5	6	419	-4250.54	2721.16	0.0	1.89	13.86	90.0	1.488	1	1	202
9	5	6	420	-4250.18	2742.57	0.0	0.08	14.87	90.0	1.5544	1	195	24
9	5	6	421	-4252.74	2765.73	0.0	-0.27	14.39	90.0	1.6808	1	149	287
9	5	6	422	-4252.37	2785.78	0.0	0.31	3.87	90.0	1.5523	3	83	109
9	5	6	423	-4252.93	2791.09	0.0	-0.38	12.98	90.0	1.6756	2	107	117
9	5	6	424	-4254.53	2798.85	0.0	-1.96	17.0	90.0	1.7736	4	170	1
9	5	6	425	-4260.65	2817.34	0.0	-1.25	13.92	90.0	1.8905	5	9	157
9	5	6	426	-4264.46	2833.39	0.0	-0.24	13.87	90.0	1.8037	7	51	103
9	5	6	427	-4268.92	2855.52	0.0	-2.54	0.47	90.0	1.7699	4	73	198
9	5	6	428	-4271.5	2868.55	0.0	-2.14	23.82	90.0	1.7659	4	190	290
9	5	6	429	-4277.29	2887.26	0.0	-0.06	1.69	90.0	1.871	5	111	78
9	5	6	430	-4280.51	2907.45	0.0	-2.46	12.86	90.0	1.7292	7	156	292
9	5	6	431	-4281.69	2927.72	0.0	-0.6	8.38	90.0	1.6286	5	25	152
9	5	6	432	-4282.4	2936.41	0.0	-0.32	12.16	90.0	1.6532	6	102	272
9	5	6	433	-4286.33	2954.05	0.0	-5.25	11.52	90.0	1.7896	7	15	133
9	5	6	434	-4287.22	2958.35	0.0	-0.67	2.89	90.0	1.7754	9	30	208
